Manufacturer,ProductName,review_site,language_country,review_rating,verified_purchase,review_date,review_title,review_text,product_url
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Top notch,The best only gets better. If you are looking at this go ahead and do yourself a favor and buy it. You can definitely not go wrong.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,bought on sale and love them. great fit,they were on sale on amazon and i decided it invest because the older ones didn't fit in my ear. the tips keep them secure even when i run and workout. i'm a endurance athlete so fit and comfort and important to me,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-20,Box was Empty of Product,Nothing in sealed box when I opened it.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-20,Excruciatingly painful to use for smaller ears.,"These hurt so badly after ~15 minutes. I've tried all three head sizes. They all hurt. They really, really hurt. I have small ears (I guess?) and I've had problems with other earbuds, but this is the first time I've had a problem with Apple earbuds and also one of the absolutely most painful products I've ever tried. I'm going back to my very comfortable regular Air Pods, but I'm just so baffled by the shape of these. I see that they have a lot of really good reviews, but I've also googled and I'm very far from the only person having this issue. If you have small ears or have trouble with earbuds being too big on a regular basis, you may want to avoid these.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-20,Stolen dreams,I would like them better if there were actually headphones in the box that just arrived.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,GREAT PRODUCT,Works and Sounds perfectly!!! !,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-20,"Refund from March 24, 2020 is never reflected even today April 20, 2020","Refund from March 24, 2020 is never reflected even today April 20, 2020",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-20,Not a huge improve compare to AirPod,"I had been using it AirPod from first generation so when I see that new AirPod relieve I was so excited for it but I have to give comment on it. The sound quality is very good but compare to air pod I will say it is not a huge improvement. The noise cancel is actually working when the music is on but your will still hear the sound when the music is pause so it not as good as a headphone
The battery is still very outstanding as most of the Apple product that I am getting
But the price is a bit to pricey for it wrath compare to air pod . I will still suggest my friends to go with air pod",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Perfect,My son loves how light they are...,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Not as good as over the ear but convenience triumphs,Love the convenience of bringing these everywhere I go. Charge quick. Fit in my pocket. The noise cancelling is good but not quite over the ear headphones good.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,The model and new look,This item is great I’m glad amazon lower the price. Apple does it again with the brand new AirPods Pro this earphones are the future of listening music in a brand new way and magical way. I’m hoping Apple keeps surprising us in the future with this amazing products.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,On time,Product was as advertised and arrived early.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Apple AirPod Pros,Great sound and noise reduction. Love them!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Perfect,These are amazing! SO much better than the original AirPods. These are the only earbuds that I've ever had that stay in my ears and are comfortable.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,great Product,"i got this for about $20 cheaper than apple, so Im satisfied.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,The Benchmark,"Best noise cancellation I’ve ever had on in ear headphones. Sound quality is pretty good, not the best I’ve had (Bose Sound Sports are better in this arena), but the comfort of these is bar none the best. Pairing was seamless and easy, although sometimes it cuts out during phone calls while I also have my Apple Watch connected.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-20,"Great sound, regular AirPods fit better.","I actually prefer regular AirPods for fit. Tried regular and small sizes but both pop out of my ears after a short time talking. They sound great, and I like the noise canceling. It’s not 100% but it’s very good. With long nails, tapping on AirPods is easier than pressing the force sensor on AirPods Pro.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,As Advertised,I was going to by the regular AirPods and decided to spend the extra money for the AirPod Pros. I'm so glad I did. I've only had them for 3 days and they are absolutely amazing. I even synced them to my PC and have been using them on my video calls. I highly recommend making this purchase.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-20,Good quality,"Not a bad product, but not audiophile. Good product to use if you listen to music off your phone. No real complaints about these except, maybe, price.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,0,2020-04-20,Best Bluetooth Earbuds,"Apple Airpods Pro have some of the best audio quality I've listened to - especially if you know how to customize the Spotify equalizer. Great clarity, bass, mids, highs. Very comfortable to keep in your ears. The noise isolation is great. My favorite feature besides the audio quality is transparency mode. I love being able to hear what's going on around me at work. I'm sure there's higher end wired over the ear headphones. but these blow away the other bluetooth headphones I own, including some Sony over the ear, Powerbeats 3, Master & Dynamic MW07, and others.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Love my new airpods,It is very nice,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Perfect earbuds,"I had the original air pods and they were good until my husband borrowed them and didn't return them. I'm really glad he did because these are AMAZING!! the noise cancelling is like nothing I've ever experienced. I mow my lawn with them and hardly hear the mower. battery is great, very comfortable and great fit. also works great for phone calls. I'm very happy and would highly recommend.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Worth the investment,"I absolutely adore my AirPods pro. I’ve gone through about 13 different wireless earbuds. Whether it be sennheiser momentum, JBLs, AKGs, Bose, the origional AirPods and beats. I really disliked all of them. But these AirPods pro hit the perfect point. They’re comfortable, they fit properly, they have excellent noise cancellation and pass through; and to top it all off the sound quality is very good. This device hits all of the right spots. I highly recommend them.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-20,Why do I have Diarrhea Face’s Airpods Pro on my newly delivered headphones?,I just received my AirPod Pros and was so excited. Then when I paired them with my iPhone 11 the name came up as Diarrhea Face’s Airpods Pro. Is this a nasty joke? Have these been used?,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Best AirPods,"Perfection. Honestly though these are the best little wireless earphones and a big upgrade from the 1st generation of AirPods. They curve way more, have different earbud sizes to help with comfort and battery life of the case is AMAZING!! Not to mention you can charge it with a charging pad! Literally just place the case on the charging pad and BOOM, charges! But it also does come with a wire to charge. Also did I mention the noise cancellation setting is awesome?? Well it is, and perfect for zoning in work or meditating. My boyfriend has the new wireless beats and I prefer my AirPods over them because they are more dainty and stay in place with my small ears.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-20,fit and sound,The fit was very bad I was sitting at my desk reading on my computer and they both fell out. The sound was OK but I have had better with cheaper earphones. With all the aggravation they are not worth the price.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,I liked the Airpod pro they are great in every way.,I liliked everything,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-20,Exelente,Exelente funciona muy bien en mi Android Galaxy s10 plus,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-20,ear hurts!,"It is definitely the most convenient ear-pods, but it is not comfortable for me to wear",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Air pods pro - worth it,Love these. Super comfortable and authentic Apple product! Unbelievable noise canceling,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-21,Not an audio but these are really amazing to me.,"Pros:
- Sound quality is great
- The functionality you get with these is amazing. You can use your phone as a wireless mic to listen to things far away, turn on and off your noise cancelation so you can hear your flight details over the intercom. - Audio automatically stops if the buds fall out. - Apple connectivity. Automatically connects once paired. Cons:
- Battery life leave some to be desired
- The left earpiece for me ALWAYS falls out. I barely use it anymore. I tried all the included buds. - No onboard volume control. Must control volume from phone
- My most expensive buds I have ever bought for ALMOST equal sound quality. Concluision:
Great little devices, bought two for my wife and I. We use them to work, handle calls, and on bike rides (although I only use the right earpiece for this.)",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-21,😔,Son muy cómodos y lindos pero al 3 día no funcionaron más y tuve q pedir un cambio,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-21,Awesome....but 2 huge issues,"I have always loved the sound quality of the wired Apple headphones of the past and when Apple announced they were releasing a wireless bluetooth version of the headphones with the 1st generation airpods, I wasn't sold immediately. I thought they would lack in the sound quality department and honestly, I was afraid they would fall out of my ears. When I finally took the plunge and paid the $150 for my first pair of airpods, I couldn't believe I waited as long as I did. Not only was the sound quality great, the comfort and light weight feeling of them in my ear was awesome. Sometimes I would forget I was even wearing them. Needless to say, I became a huge fan of the airpods and would recommend them to anyone who was interested in buying them. Fast forward to the release of the Airpod Pros. I absolutely loved the idea of noise canceling airpods. As much as I wanted to get them, I refrained because my first generation airpods were still going strong. Well, I ended up losing the case for my airpods so it gave me an excuse to finally buy the airpod pros. First the things I love about these headphones. The sound quality is still top notch but not any different than the previous generation air pods. Where these airpods shine is with the noise canceling and transparency features. For an ear pod, the noise canceling is surprisingly good. When turned on, it almost feels as if your ears are being vacuum sealed and you can immediately tell that high pitched sounds around you become silent. The airpods also have a transparency mode that basically work as the opposite of noise canceling to allow noises to enter your ear so you don't have to continually take the airpod out if someone is talking to you for example. Neither feature effects the sound quality of the airpods in a negative way. Although the sound features are great, there is two major flaws with these headphones. The first issue I have is the comfort. These airpods are nowhere near as comfortable or lightweight feeling as the previous generation airpods. This is largely due to the ""ear cushions?"" that were added to these airpods to assist with the noise canceling feature. I find my ears starting to hurt a bit after wearing these for a long period of time because of the pressure of these cushions. I feel this is a setback for the airpods because it basically defeats the purpose of the name ""airpod."" I can definitely tell I'm wearing headphones the whole time. The other big issue I have with these headphones may just be with the ones I purchased but it’s probably the most annoying one since these are not cheap headphones. The best way I can describe this issue is that the left airpod, especially when it’s in transparency mode, has a slight static sound whenever I speak at a higher tone on a phone call or even when they are just in my ear with nothing playing. It’s almost like the sound a busted stereo or car speaker makes or when there is a loose wire on a speaker and you wiggle the wire and it makes a static sound. I’m not sure why it started doing this but it is really frustrating since I’ve only had these airpods for a few months. Again, this may just be an issue with my airpods but it is the main reason I've given this product 3 stars.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,All of it,I love them,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,0,2020-04-21,There’s better headphones cheaper.,"I’ve had these since November. The driver kept blowing out in the left ear, made this continuous rattle whenever I’d move my head, Apple has replaced it twice. Now I have this scratchy feedback in the right one whenever anyone speaks at the right frequency, like the noise cancellation microphone is on the fritz. Would definitely not buy again, I’ve tried to get my money back but Apple just keeps throwing replacement AirPods at me.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-21,My Ears Hurt,"Sound Quality, battery life and noise cancellation is decent - but not as good as my other head phones. Most importantly my ears started hurting after wearing them for an hour. They are bigger than Gen 1 & 2. Tried all the tips. I don't feel comfortable wearing them. They even fell off couple of time, if you try not to push inside the ear to have a good fit. Painful. My worst buy from Apple so far. Never disappointed by Apple before, but it's not the case this time. Have to use them as back up.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-21,Slides out of ear easily,"The sound quality is great, unfortunately even though it come with sm, md and lrg silicon tips they don’t stay on my ear. I tried all the sizes and it keeps sliding. It’s unfortunate for the amount of money it cost.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-21,I would give this overall a 3.75 stars,"These AirPods Pro came super fast despite the covid 19 pandemic. I tried these out for awhile now. The sound is better than I expected but still needs improvements on bass, and overall sound. Battery needs improvement too like make it last at least 6 hrs on one listening for when I run, or bike long distances. I give it 5 stars for size, convenience, & instant connection to any Apple devices. The buds do eventually hurt my ears after 1-2 hrs so I have to take them out to rest my ears. These are my first pair of Apple earbuds so I guess from what I heard these are a lot better than the previous AirPods. I hope with the next AirPods, Apple will improve on the sound & comfort so don’t get ear fatigue.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-21,Bad luck or bad product?,"Honest review. When they work, I truly enjoyed the sound quality and noise cancellation feature of these AirPods. But literally within the first day of using my AirPod Pros I started experiencing Bluetooth connectivity issues. The AirPods would randomly start getting static every so often when I would start walking and then go back to normal. I thought this was a fluke so I let it go and didn’t think much of it. About a week later and I’m using them today and the same thing keeps happening, but worse. They would get so much static but this time it wouldn’t go away, so I would have to stop my song and try and reset them. Eventually the right bud just went out and wouldn’t come back on while the left remained in/out of static periodically. Needless to say I’m sending them back tomorrow for a replacement pair, I liked them that much when working. I could have just got a bad, faulty pair? Who knows. But it’s disappointing to spend $250 on a item and it not work properly. I would say this fault is most definitely on Apple and not Amazon however. Amazon provided me with the return label no questions asked and are sending me a new replacement pair in due time. Hopefully Apple will get a little better at thoroughly testing products before sending them out to sale.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,great for working out!,i love the noise cancellation on the pro as they help me focus on my music while working out and not hearing any background noise,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Value for money,"Value for the money, no issue at all. thanks",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Great sound quality for size,Great product from Apple. The sound quality comes very close to my beats studio 3s. But the noise cancelation and battery life could be a little better but for the size is an excellent buy. Never knew something this little could be so great. Best Ear buds out there,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-21,Good but with a price,"The pros are undeniable noise cancelling and great sound quality, but they won’t stop falling out my ear. I’ve tried all three sizes including the fit test and it just won’t bug. The battery life is good but I find that my case as been dying quite quickly lately. If you care about your listening experience this are essential, but the falling out my ears is very annoying",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Definitely worth the money if you have an iPhone!,I’m in love with my new AirPods! I initially had some knock off cheap version just to get a feel if I’d like them. These amazingly sound just as good as the wired ones. The only downside is the listening time however I typically only listen to one bud at a time anyways with wired ones so I can really get 9 hours of listening with the wireless. Right out of the box with only 70% I was able to hold a FaceTime conversation for 2 hours with both buds in. I’m really impressed with the noise cancellation as well as transparency. With cancellation on I couldn’t hear my roommate talking to me at all. I thought she was messing with me by just moving her mouth. The transparency makes the AirPods sound a little cheap but really impressive how you can immediately hear people talking through music when you switch it on. Of course being an Apple product it integrates seamlessly with your iPhone.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Excellent foer tlking on phone and the noise cancellation works great,Quality product a little pricey but worth the money,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Sound is amazing!!!!,Very pleased with product. The sound on these is amazing i really do recommend,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Love them,Love the noise cancellation it works very good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-21,Disappointing design finish at the edges- Chemical kind of smell from earbuds,"Liked the compact case and wireless charging and the application on the iPhone to control the pods. Dislikes :
1. The design and the feel of pods is not worth $250
2. Though the package was unopened, the brand new case had scratches - see pictures marked
3. The left pod assembly closures edges are not perfectly aligned feels sharp at the edges , this is not expected for such a costly product. The finish looks like a cheap way of inspected out of factory
Disappointed with the deign and finish for $250",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-21,Defective,Defective,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Upgraded from the 1.0 Earpods,"Although some may find it expensive, I recently upgraded from the 1.0 Apple Earpods and I am glad I did. All around it is just a better earpod from the clarity, noise cancellation ability, and they just feel more snugly fit. I like the noise transparency feature. It is convenient so you don't have to remove your pods to hear your surrounding. Also, I can finally wirelessly charge them on a Qi charger. I gave away my old 1.0s to my sister and I don't regret upgrading.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,AirPods pro,Extremely good product,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-21,"the product that came to me, seems remanufactured or used","Despite arriving the sealed package, when you uncover it and look at it in detail it seems remanufactured or used, you can see that the assembly lines are not aligned. And it doesn't help a good sound quality.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,10/10 product,Sound quality beats any earbud I’ve ever used. They stay in while I’m running and automatically connected to my phone. 10/10,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-21,So so.....,"I don’t like these better than the other iPods. These fallout of my ears after a while. I even brought different buds to go on the ends. The sound, battery and noise cancellation it awesome though.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,0,2020-04-21,Awesome !,They are a great gift!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-21,Now is the time to buy truly wireless Apple headphones.,"So if you are like me and music, crisp, sounding music is important and you have been kicking the idea of Apple Airpod Pros, go for it. I never bought the true wireless AirPods because the ones that came with the phones were so uncomfortable. Last year I bought the Bose wireless. They had good bass but the left earbud would cut out and no noise cancellation. I’ve learned not to buy the first model of a product because the better version will be out later. So with the Apple Pros. Yes I used part of my stimulus check to buy headphones but I use them all the time. Ut to the chase. Fit is great with option of ear tips. Noise cancellation is great, and all highs, mids, and low are awesome. Definitely recommend. Ps. The noise cancellation is so good, that I had to ask the wife, what(?) cause I couldn’t hear her like she has learned to tone me out. Lol. Gt",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-22,WFH Battery life is just toooo short for WFH use,"Not that I am expecting a 2 day battery life but for use in working from home, Battery life is just toooo short for WFH use",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
